id,name,username
2957772357,Wally Rogers,FreeRangeChcken
35253733,Carrie is Boosted!,macgyvergirl7
993741024,Lee Speth #EQUALITYACT,speth_lee
708343260088049664,Robin L. Spaulding,SpauldingRobin
428615984,Laura Eaton,msthing211
393772416,Michal Winegardner,bammwbam
769587003822182400,kathryn🌊❄🌊,kather58
913870909810847744,Antonio A. DaCosta,AATonyDaCosta
2622611496,tim hull,thincttrain
22933462,mark hyde,halfeatengod
17816504,🥷𝕂𝕖𝕟𝕥.𝔹 🥷 🇺🇸🇳🇴 🇺🇦,acupoker
764851871131570176,Darcy Patrick☮️🇺🇦,DarcyPatrick15
991771421645901824,"Wilma Rose, M.Ed 🌻",WilmaRoses
844851520071884803,Richard,Richard61013200
991804796410716161,P_Ayers,PAyers19
998167426704592896,tihamy hobit,tihamyhobit4
27225271,PRM (C.Leonard) 🌻🌻🌻,PrisonReformMvt
607229624,SAM,saleemakhtar53
329185762,FredLuvs_StarTrek_StarWars,fmarcanojr
2826812095,Mar Kra,onmalecon
3718032078,Adel Sarnoff,ADELSARNOFF
939517294811762688,FBPE Central,FBPE_Central
929440099682652161,Louise Valentine,LValentineOH
374763782,CarolSmith,cjordan213
746911407094927367,Zenlynn,zenswearl
1629048271,Truth Quest,TheTruthQuester
49460177,Living blue in a deep red state,kaiskr86
3680111368,Blue In 22 Democracy needs you🦅🇺🇸,ProudSnowflake5
827934520112472065,Richard Saunders,BoycottUtah
296424131,Donovan,DonovanSClifton
751446010388447232,Carol Moore Fisher,fishermarketin1
2391695232,BestSellerPublishing,BSPBooks
758050879354175488,Trumpdictionary.com,trumpdictionary
970532235576160256,Shah Niaz,niazbd8888
881991681528266752,Penny 💔SAVE EVERYONE FROM GUNS💔 ☮️♏♒♓☮️♿,PCkak
838613046293630976,FREEDAmerica,myFREEDAmerica
33596934,𝚝𝚑𝚎𝚘𝚍𝚘𝚛𝚒𝚌𝚘𝚏𝚢𝚘𝚛𝚔,theodoricofyork
3317659546,Mary Leath,Shawnee_Leath
981264120073908225,Blue Warrior 🌊 #RESISTANCE,BlueResists
776244109505945600,🙌Edward🙌,spivy2000
23031552,Nancy🌊🌊🌊,MissAkikoC
370764735,MAC MCQUINN,MACMCQUINN
824337139458592780,Julie Cleland  🌊🌊,veropossum
853038476727635968,7 Things Oracle,7ThingsOracle
825721981161046016,Victoria,summrfeld
890205353853542400,Elizabeth 💙🌻,CrabbyAppleton1
223963835,Dorothy,bunshadtiger
16702295,flthinker,flthinker
181791678,Stacey fully vaccinated,stacey_pd
37772031,Logan Murphy🌊,LoganMurphy1
403031761,Michelle,nethmini99
27022110,Goody Proctor,Dramaminefield
977462506657427458,Jesus,Godsaveus99
865901444934717440,Shannon Motter,ShannonMotter1
26035278,Old lady on soap box,maryatsis
921833419084107776,Gonad J. Trump,gonadjtrump
813104620960620544,Ginger inness,InnessGinger
2811353109,Ari,alfinthetrees
865718781594800130,JP,JJaazzee1
976183224228569093,Aizha,aizhawithaz
940555056,Linda,lrroath
864597043477479426,🌻Lena 🙏🇺🇦🌎 ☮️🙏,My_corner_table
27391292,😎PoisonPen62,RedSoxN8N
828025043913371649,Fight For 46 🇺🇦🌻,fightfor46
77329593,Drew Emery,InlawsOutlaws
2266378958,Always Vote All Blue,MarkLanc41
320610489,Mikal Ramirez👥,Mikal_Ramirez
538717804,Glenna Strable,glennasonly
729759063312089088,Resistance Is Not Futile,kepaulson1958
1692341732,Gazoo,ejwinder
57811969,Frank G,FrankG2233
254366994,dominomutha Ⓥ,dominomutha
220688118,Frank,jrad1014hi
2957813858,David William Rooks 🇺🇦 🌻 🇺🇸,rooks_bill
17366238,jesuis7hours37minutes,jenniferinc
4032464440,Susie-Q🌿,SusieQ_16
797103314718621696,Janis Wilds,janis_wilds
759915021744771074,Ellen Can't Even with Any of it,EH_ontime
829068804483272705,ReadersMarch,DJTwypgn45
824844726855610368,🇺🇸 Wm Rodgers 🇺🇸 🇺🇦,BillRod6840
540042167,Beth Huth,BethHuth
3313894944,Ted Baker,thebig_stupid
2179705637,Thomas G. Wallrich,TomWallrich
951538142653403136,Mr. Dolce FIERCE RESISTER 🦁💙🌊CATivist💙🌊💙🦁,mrdolcethecat
276237498,Sean in NC,seaninNCarolina
383552361,Martha 👩‍👦‍👦🌊✊❄️🌈🌎🐣🐄🥗,Layogi
2538808824,Liz Dixon#resistance,AssataProtege
2904687219,KATHY,kathy33420
1276315184,MPackett,Mawwlmp
274860023,Marypat Schrantz ❄️🇮🇪🇺🇸,marypat_s
785538086281154560,Pro Choice,SDflowerpower
445016060,Nene,pghgurl68
832675998030192644,SharieWinns1,shariewinns
801124876463394816,Linda Gail Webb,LindaGailWebb2
2985007855,pastimeplace,pastimeplace
3249281125,Mother Bear,tylersmom1212
835340427049959424,Chaunda L Moore,chaunda_l
21709908,Czechmate 🇺🇦🇨🇿🇺🇦🇺🇸,soleilbrille18
42790254,Shelia M. Kennison,skennison
169483812,Jeff Palmeri,Jeffpalmeri
590298688,A. Tracyed 🇺🇸🌊🌊🌊,AnnTEresists
4434111615,NancileeZ,NancyZawadzki
755257432943710208,Praying4Peace,BashertIthiel
64895755,"Betsy, not short for anything",betsy563
827993128833388545,Demora Sulu,Demora_Sulu
915952228342657029,Rikki Joy,seriouslyujest
825533502,Ellen Baumann,RedFirebird67
379384927,Robert Gill Yeager 🇺🇸 🇳🇬🇩🇪🇨🇮 🇺🇦🌻,Yeagism
849216505183129600,Terry lamuska,TerryLamuska
726948897407512576,Deb💫🌺🌷🌸,DeeNY___45
4126955367,AlegalImmigrant,GoodImmigrant
951936094022516736,Sarah-Jessica Spencer,SarahJKS77
741030160242204672,Annie Kaplan,AnnieKaplan3
87832714,Tor,tshequine
79190961,Jamie Osta🗽,JamieOsta
22485035,Maud H Nembhard.,yeldaeh
2740146525,🍸🌈🎃Comical Mommy 🎃🌈🍸,comicalmommy
841317459479085056,Justified,Incognita321
784813541656100865,RedSavage,perrytheironwo1
16670959,Kare not 🙀Karen🙀 OK,go4itkcm
1046324658,Renie,RandRDoshier
168524035,shondi99 (4! VAXX and Masked by choice),shondi99
23174935,Barbara 🌊🌊🌊,babsnyny
942116429767368704,nancy garrison,brandxit
3355203118,richi - tired of liars,rfzhch
3327833061,Tulin Palmeri,palmeritulin1
47179510,BrunoGotez,iSenseChange
13488282,✑ 𝓚𝓮𝓿𝓲𝓷 𝓘𝓼𝓷’𝓽 𝓡𝓲𝓰𝓱𝓽 𝓐𝓽 𝓐𝓵𝓵,kechjo
907754096375078913,Geno Reed,Genev63
