id,name,username
866895986,Debbie Long,d_s_long
127019644,Kai & Victoria,yes4ya
17626590,Mike Chewning,notbadmike
23346215,PhiloQuotes,philoquotes
24504953,Daniel Kreyer,dkreyer
156766418,Steve Keller,steven_t_keller
366458554,Philonious Wit,PhiloniousWit
813846547,Clarence Rarick,rarick_c
23261550,Jim,Baltimore_Jim
840832206,NFIBexposed,NFIBexposed
710596453,shelia laws,LawsShelia
716327654,"Andrew J.Bennett,Jr",crossboy56jr
705531914,Angry Liberal,ScottMunn1
130841987,Mena Yoga,MenaYoga
780840288,jellybeans,brisgrl
20794800,Ben,PressedAmbrosia
268810091,Dr. Aphra,Astrearedux
21154839,Ed,globaltrac2
15554957,Mike Brown,mimobro
84927523,Roz,roz233
39723581,Mark Von Kohler,Vondumptruck
22741110,ReproductiveFreedom We are all Intensive Porpoises,RepAmWatch
77853775,Peanutandcocobutter,Sydnikie
337830756,judascapegoat,judascapegoat
15373497,EmboldenU,EmboldenU
15757306,JohnAmato,JohnAmato
117320467,Donald Putin,igili59
741916476,joan_mediator,joan_mediator
796555974,Sharon Edwards,NCMountainMom
125695516,Midge Herbick,midgeherbick
376288616,Conservative Watch,ConservaWatch
24293168,karma,aidole
30934869,Beverly A. Williams,ayhsWTP56
24249012,Kate Irick,kairick
252239596,IAN GOODINFOK,iangood2fvcer
705502902,Biff Romney,BiffRomney
35628988,Raquel,Rachaelage
19773857,Bill Owens,wbillo
87313007,Soldierette!!,DCSoljaGurl
17486563,Paul D Powell,pablopcasso
16429163,Dave Fenichel,davethetwit
107208463,Thomas Pierce,keshenawarrior
295932014,Po'sMom,PoloPersonGwen
19168381,Daphne Eviatar,deviatar
369212217,Erenee' Wade,Loveisunlimd
599204712,Shafeth,Shafeth
203667248,For Democracy,cwklatt
577345111,Susan Unger,unger_susan
14630443,CREDO Mobile,CREDOMobile
33276161,John Fugelsang,JohnFugelsang
24240142,"Nicole ""Vaxxed & Boosted"" Belle 🇺🇦",NicoleBelle
23519042,Everything Is Better With Budder,EIBWB_MMJ
385792399,Marc Lombardo,aliveoccupation
45120661,Duane Browning,fixedgear808
242947397,Blue Texan,BlueTexanTweets
435170791,CREDO SuperPAC,CREDOSuperPAC
380076436,subparwelder,ChappyStL
429843808,NewsHound Alex,NewsHoundAlex
355881289,DNCRental.com,DNCRental
30531768,Chris Kasper,chriskasper86
327735777,Benny,truckingbenny
20006512,Laura M.,TexasHR
468207250,serge kovalenko,sergekovalenko
483412212,Gr4pe Crush,Gr4pe_Crush
31299063,wcbaird,bairdwc
246603541,Transit TurningPoint,TransitTP
